latitude,longitude,area_1990,area_2000,area_2020,area_change_km2,annual_area_change_km2_per_year
35.87598694444444,73.86834416666666,0.009,0.009,0.009,0.0,0.0
35.87376916666667,73.50912083333333,0.0135,0.0135,0.0135,0.0,0.0
35.86995916666667,73.2341025,0.009,0.009,0.009,0.0,0.0
35.860889722222225,72.6469225,0.0225,0.0225,0.0225,0.0,0.0
35.87712555555556,73.61459583333333,0.1215,0.1215,0.1215,0.0,0.0
35.87500611111111,73.54679194444444,0.0162,0.0162,0.0162,0.0,0.0
35.8766225,73.65801611111112,0.0189,0.0189,0.0189,0.0,0.0
35.87520194444444,73.48027472222222,0.0414,0.0414,0.0414,0.0,0.0
35.88279027777778,73.7627825,0.3654,0.3654,0.3654,0.0,0.0
35.87654944444444,73.59885916666666,0.0315,0.0315,0.0315,0.0,0.0
35.86914388888889,72.93926888888889,0.1863,0.1863,0.1863,0.0,0.0
35.87172972222222,73.07342805555555,0.1044,0.1044,0.1044,0.0,0.0
35.880183055555555,73.57633305555555,0.2808,0.2808,0.2808,0.0,0.0
35.85568666666667,72.98003611111112,0.1134,0.1134,0.1134,0.0,0.0
35.857115,73.01730722222221,0.054,0.054,0.054,0.0,0.0
35.86121472222222,73.28798611111111,0.0351,0.0351,0.0351,0.0,0.0
35.87010638888889,73.91177888888889,0.0657,0.0657,0.0657,0.0,0.0
35.86345583333333,73.28108166666667,0.027,0.027,0.027,0.0,0.0
35.86862777777778,73.72500000000001,0.0045,0.0045,0.0045,0.0,0.0
35.868656944444446,73.67969222222223,0.0261,0.0261,0.0261,0.0,0.0
35.86381361111111,73.27491083333334,0.0432,0.0432,0.0432,0.0,0.0
35.87074833333333,73.80103749999999,0.0099,0.0099,0.0099,0.0,0.0
35.87289277777778,73.86704999999999,0.0171,0.0171,0.0171,0.0,0.0
35.87292194444444,73.81025916666667,0.0297,0.0297,0.0297,0.0,0.0
35.863839166666665,73.08990166666666,0.0297,0.0297,0.0297,0.0,0.0
35.86614,73.26408194444444,0.0189,0.0189,0.0189,0.0,0.0
35.87563277777778,73.92647388888889,0.0621,0.0621,0.0621,0.0,0.0
35.8728425,73.77224666666666,0.0099,0.0099,0.0099,0.0,0.0
35.87518305555555,73.84544083333333,0.0297,0.0297,0.0297,0.0,0.0
35.858600833333334,73.86905527777778,0.1305,0.1305,0.1305,0.0,0.0
35.84498166666667,72.91098333333333,0.063,0.063,0.063,0.0,0.0
35.86076,73.98760916666667,0.0135,0.0135,0.0135,0.0,0.0
35.86166472222222,73.89745444444445,0.0198,0.0198,0.0198,0.0,0.0
35.85213388888889,73.07485166666666,0.0198,0.0198,0.0198,0.0,0.0
35.864241666666665,74.06505222222222,0.0099,0.0099,0.0099,0.0,0.0
35.866525555555555,73.95614361111112,0.0855,0.0855,0.0855,0.0,0.0
35.863749444444444,73.8918325,0.0081,0.0081,0.0081,0.0,0.0
35.86560777777778,74.0132663888889,0.018,0.018,0.018,0.0,0.0
35.85706722222223,73.27968472222223,0.0117,0.0117,0.0117,0.0,0.0
35.856074444444445,73.22432944444445,0.0117,0.0117,0.0117,0.0,0.0
35.868156666666664,73.92837277777778,0.1665,0.1665,0.1665,0.0,0.0
35.86093916666667,73.5249236111111,0.0225,0.0225,0.0225,0.0,0.0
35.86117194444444,73.49227944444445,0.0297,0.0297,0.0297,0.0,0.0
35.85991472222222,73.29938027777777,0.0657,0.0657,0.0657,0.0,0.0
35.85628444444445,73.08384722222222,0.0279,0.0279,0.0279,0.0,0.0
35.83591944444445,73.19578972222223,0.0207,0.0207,0.0207,0.0,0.0
35.8352075,73.02312416666666,0.0063,0.0063,0.0117,0.0054,0.00018
35.84591777777778,73.52826916666666,0.0171,0.0171,0.0171,0.0,0.0
35.84580166666667,73.4972625,0.0288,0.0288,0.0288,0.0,0.0
35.8510975,73.89825944444445,0.0261,0.0261,0.0261,0.0,0.0
35.85207527777778,73.87686749999999,0.1629,0.1629,0.1629,0.0,0.0
35.84242638888889,73.16246222222223,0.0351,0.0351,0.0351,0.0,0.0
35.85127194444445,73.90265555555555,0.0162,0.0162,0.0162,0.0,0.0
35.840920000000004,73.04238222222222,0.0162,0.0162,0.0162,0.0,0.0
35.85281527777778,73.93727805555557,0.0117,0.0117,0.0117,0.0,0.0
35.85162305555556,73.78230388888889,0.0153,0.0153,0.0153,0.0,0.0
35.841475,72.91860972222223,0.0126,0.0126,0.0126,0.0,0.0
35.855850833333335,73.77327888888888,0.2511,0.2511,0.2511,0.0,0.0
35.851535,73.50387583333334,0.0855,0.0855,0.0855,0.0,0.0
35.84477638888889,73.06624805555555,0.0153,0.0153,0.0153,0.0,0.0
35.85879722222222,73.95519805555556,0.0513,0.0513,0.0513,0.0,0.0
35.828673333333334,73.4809688888889,0.0099,0.0099,0.0099,0.0,0.0
35.81961472222223,72.82274055555555,0.0207,0.0207,0.0207,0.0,0.0
35.834449166666666,73.88417166666667,0.0144,0.0144,0.0144,0.0,0.0
35.83701083333334,74.10556388888888,0.0171,0.0171,0.0171,0.0,0.0
35.82591527777778,73.13143166666666,0.0117,0.0117,0.0117,0.0,0.0
35.83200222222222,73.48053027777777,0.0234,0.0234,0.0234,0.0,0.0
35.82985916666667,73.22751055555555,0.1017,0.1017,0.1017,0.0,0.0
35.82409666666667,72.95070416666667,0.0081,0.0081,0.0081,0.0,0.0
35.831948611111116,73.46975027777778,0.0252,0.0252,0.0252,0.0,0.0
35.82605222222222,73.02209805555556,0.0423,0.0423,0.0423,0.0,0.0
35.83189555555556,73.22044444444445,0.0216,0.0216,0.0216,0.0,0.0
35.83186583333334,73.16454083333333,0.0585,0.0585,0.0585,0.0,0.0
35.84498111111111,74.09951388888888,0.0468,0.0468,0.0468,0.0,0.0
36.25355,73.05657083333332,0.045,0.045,0.045,0.0,0.0
35.83897666666667,73.45771333333333,0.0081,0.0081,0.0081,0.0,0.0
35.84422666666667,73.88356472222223,0.0675,0.0675,0.0675,0.0,0.0
35.775439722222224,72.93452333333333,0.144,0.144,0.144,0.0,0.0
35.793031944444444,74.08406305555555,0.0342,0.0342,0.0342,0.0,0.0
35.78430472222222,73.11559916666666,0.0495,0.0495,0.0495,0.0,0.0
35.78569666666667,73.20543277777779,0.0108,0.0108,0.0108,0.0,0.0
36.25947,73.03810083333333,0.0252,0.0252,0.0252,0.0,0.0
35.78782333333333,73.0797175,0.0576,0.0576,0.0576,0.0,0.0
35.79503944444444,73.48106333333334,0.0828,0.0828,0.0828,0.0,0.0
35.79295277777778,73.12011277777778,0.0648,0.0648,0.0648,0.0,0.0
35.79233166666666,73.11292916666666,0.0099,0.0099,0.0099,0.0,0.0
35.80258527777777,73.79630999999999,0.009,0.009,0.009,0.0,0.0
35.79342416666667,72.94058,0.036,0.036,0.036,0.0,0.0
35.79678138888889,73.11671249999999,0.0675,0.0675,0.0675,0.0,0.0
35.82399666666667,73.60450472222222,0.054,0.054,0.054,0.0,0.0
35.8209675,72.94469388888889,0.1287,0.1287,0.1287,0.0,0.0
35.82524166666667,73.21108000000001,0.2277,0.2277,0.2277,0.0,0.0
35.83287833333333,73.997035,0.0081,0.0081,0.0081,0.0,0.0
35.6905425,74.22637916666667,0.0324,0.0324,0.0324,0.0,0.0
35.69116138888889,74.2317338888889,0.0441,0.0441,0.0441,0.0,0.0
35.68198888888889,73.08841888888888,0.0207,0.0207,0.0207,0.0,0.0
35.68398861111111,73.09506333333333,0.027,0.027,0.027,0.0,0.0
35.70311527777778,74.2421936111111,0.0072,0.0072,0.0072,0.0,0.0
35.707571111111115,74.24107361111112,0.1197,0.1197,0.1197,0.0,0.0
35.69457138888889,73.07519611111111,0.0108,0.0108,0.0108,0.0,0.0
35.71262305555556,74.2390275,0.036,0.036,0.036,0.0,0.0
35.722050555555555,74.25532611111112,0.0981,0.0981,0.0981,0.0,0.0
35.70586388888889,72.78818944444444,0.0153,0.0153,0.0153,0.0,0.0
35.70812027777778,72.77796,0.0216,0.0216,0.0216,0.0,0.0
35.73125805555556,74.28853527777778,0.0198,0.0198,0.0198,0.0,0.0
35.764963055555555,72.98633027777778,0.0216,0.0216,0.0216,0.0,0.0
35.7648375,72.83593194444444,0.0333,0.0333,0.0333,0.0,0.0
35.782466666666664,73.57149944444444,0.1935,0.1935,0.1935,0.0,0.0
35.78373583333333,73.50709444444445,0.0927,0.0927,0.0927,0.0,0.0
35.61313611111111,72.82694138888888,0.1836,0.1836,0.1836,0.0,0.0
35.61989222222222,73.18430361111112,0.009,0.009,0.009,0.0,0.0
35.6318425,73.10300249999999,0.0342,0.0342,0.0342,0.0,0.0
35.63709722222222,73.08588944444443,0.0792,0.0792,0.0792,0.0,0.0
35.1592725,75.34344333333333,0.009,0.009,0.009,0.0,0.0
35.64149305555556,73.062315,0.1116,0.1116,0.1116,0.0,0.0
35.64789527777778,73.35502305555555,0.0126,0.0126,0.0126,0.0,0.0
35.65213361111111,73.35721555555556,0.1881,0.1881,0.1881,0.0,0.0
35.65068222222222,73.32014,0.063,0.063,0.063,0.0,0.0
35.669125,74.20677527777778,0.0252,0.0252,0.0252,0.0,0.0
35.65925138888889,73.09658222222222,0.0189,0.0189,0.0189,0.0,0.0
35.67600472222222,74.21145472222223,0.0099,0.0099,0.0099,0.0,0.0
35.66151611111111,72.82169111111111,0.0324,0.0324,0.0324,0.0,0.0
35.66864777777778,73.11717472222222,0.0666,0.0666,0.0666,0.0,0.0
35.675525,73.34385194444444,0.2088,0.2088,0.2088,0.0,0.0
35.686505,74.22976666666666,0.1224,0.1224,0.1224,0.0,0.0
35.59761694444445,74.40993833333334,0.0612,0.0612,0.0612,0.0,0.0
35.5734575,74.43730111111111,0.0405,0.0405,0.0405,0.0,0.0
35.58815166666667,74.41686444444444,0.0153,0.0153,0.0153,0.0,0.0
35.6001325,74.41764416666668,0.0558,0.0558,0.0558,0.0,0.0
35.61488555555556,74.40643194444445,0.0666,0.0666,0.0666,0.0,0.0
35.62864388888889,74.39904555555556,0.0189,0.0189,0.0189,0.0,0.0
35.632604722222226,74.40167444444445,0.0108,0.0108,0.0108,0.0,0.0
35.635930277777774,74.30862888888889,0.0099,0.0099,0.0099,0.0,0.0
35.312355277777776,72.80639777777778,0.036,0.036,0.036,0.0,0.0
35.552369166666665,72.7722425,0.0495,0.0495,0.0495,0.0,0.0
35.58252388888889,73.07735666666666,0.0414,0.0414,0.0414,0.0,0.0
35.58804333333334,73.20846055555556,0.2727,0.2727,0.2727,0.0,0.0
35.60874805555556,74.34011083333333,0.0459,0.0459,0.0459,0.0,0.0
35.60111611111111,72.84738666666667,0.0531,0.0531,0.0531,0.0,0.0
35.61162166666667,73.18448500000001,0.1845,0.1845,0.1845,0.0,0.0
35.616284444444446,73.18572527777778,0.0099,0.0099,0.0099,0.0,0.0
35.813455,74.30383638888888,0.0603,0.0603,0.0603,0.0,0.0
35.814049999999995,74.34434722222221,0.0216,0.0216,0.0216,0.0,0.0
35.81754138888889,74.34149666666666,0.0306,0.0306,0.0306,0.0,0.0
35.81748055555556,74.29578805555555,0.0234,0.0234,0.0234,0.0,0.0
35.81914694444445,74.30149555555555,0.0351,0.0351,0.0351,0.0,0.0
35.818003611111116,74.28050722222223,0.0234,0.0234,0.0234,0.0,0.0
35.8191725,74.2673325,0.0315,0.0315,0.0315,0.0,0.0
35.82101277777778,74.29373055555556,0.1026,0.1026,0.1026,0.0,0.0
35.83817166666667,74.22472416666668,0.0117,0.0117,0.0117,0.0,0.0
35.711605000000006,74.2590275,0.0063,0.0063,0.0063,0.0,0.0
35.68773694444444,74.32485916666667,0.0207,0.0207,0.0207,0.0,0.0
35.67584722222222,74.34289666666666,0.0045,0.0045,0.0045,0.0,0.0
35.67384027777778,74.3468911111111,0.0054,0.0054,0.0054,0.0,0.0
35.69906611111111,74.47892083333333,0.0225,0.0225,0.0225,0.0,0.0
35.703276111111116,74.46643333333334,0.0153,0.0153,0.0153,0.0,0.0
35.613662222222224,74.40004888888889,0.0081,0.0081,0.0081,0.0,0.0
35.74160944444444,74.1929588888889,0.0045,0.0045,0.0045,0.0,0.0
35.741731111111115,74.16375777777779,0.0144,0.0144,0.0144,0.0,0.0
35.74689138888889,74.1643525,0.0252,0.0252,0.0252,0.0,0.0
35.7474775,74.11841305555555,0.0243,0.0243,0.0243,0.0,0.0
35.74770361111111,74.17098777777778,0.0108,0.0108,0.0108,0.0,0.0
35.76065944444444,74.17972916666668,0.0828,0.0828,0.0828,0.0,0.0
35.764355555555554,74.14840972222223,0.0234,0.0234,0.0234,0.0,0.0
35.76658638888889,74.17177361111112,0.0072,0.0072,0.0072,0.0,0.0
35.77314861111111,74.19543527777778,0.1044,0.1044,0.1044,0.0,0.0
35.77183972222222,74.14211666666667,0.0135,0.0135,0.0135,0.0,0.0
35.77431583333333,74.14576333333333,0.0144,0.0144,0.0144,0.0,0.0
35.77919611111111,74.20476694444444,0.1098,0.1098,0.1098,0.0,0.0
35.78031111111111,74.16117694444445,0.0243,0.0243,0.0243,0.0,0.0
35.78731722222222,74.14373722222223,0.0513,0.0513,0.0513,0.0,0.0
35.78926694444444,74.22417805555556,0.0702,0.0702,0.0702,0.0,0.0
35.79666694444444,74.4040988888889,0.0054,0.0054,0.0054,0.0,0.0
35.96640527777778,74.01577305555556,0.0144,0.0144,0.0144,0.0,0.0
35.88820444444445,73.94782916666666,0.0054,0.0054,0.0054,0.0,0.0
35.90598611111111,73.96475944444445,0.009,0.009,0.009,0.0,0.0
35.90682833333333,73.9683388888889,0.0045,0.0045,0.0045,0.0,0.0
35.90401444444444,73.94048111111111,0.0117,0.0117,0.0117,0.0,0.0
35.906262777777776,73.94283305555555,0.0126,0.0126,0.0126,0.0,0.0
35.930664166666666,73.93208027777779,0.0162,0.0162,0.0162,0.0,0.0
35.934844999999996,73.91572805555556,0.0216,0.0216,0.0216,0.0,0.0
35.861202500000005,74.0169925,0.0207,0.0207,0.0207,0.0,0.0
35.84888,73.86992916666667,0.0162,0.0162,0.0162,0.0,0.0
35.86381361111111,73.91554944444445,0.0378,0.0378,0.0378,0.0,0.0
35.867581111111114,73.91631305555556,0.0126,0.0126,0.0126,0.0,0.0
35.719430555555554,74.16572694444444,0.0405,0.0405,0.0405,0.0,0.0
35.72318194444445,74.16520027777779,0.0189,0.0189,0.0189,0.0,0.0
35.72622722222222,74.09030833333333,0.0333,0.0333,0.0333,0.0,0.0
35.74088527777778,74.12623722222222,0.0396,0.0396,0.0396,0.0,0.0
35.982169166666665,73.70463166666667,0.0126,0.0126,0.0126,0.0,0.0
35.98842361111111,73.71315805555555,0.0072,0.0072,0.0072,0.0,0.0
36.00776361111111,73.73371472222222,0.009,0.009,0.009,0.0,0.0
36.01163722222222,73.74617166666667,0.0117,0.0117,0.0117,0.0,0.0
36.01222611111111,73.73183666666667,0.0099,0.0099,0.0099,0.0,0.0
36.01852638888889,73.73597277777777,0.0288,0.0288,0.0288,0.0,0.0
35.94651138888889,72.67933611111111,0.0072,0.0072,0.0072,0.0,0.0
36.02192055555555,73.74617944444445,0.045,0.045,0.045,0.0,0.0
36.02509416666667,73.74086194444445,0.0441,0.0441,0.0441,0.0,0.0
36.024698888888885,73.75337194444444,0.0081,0.0081,0.0081,0.0,0.0
36.02569416666667,73.7465125,0.0126,0.0126,0.0126,0.0,0.0
35.94638527777777,73.72753944444445,0.0144,0.0144,0.0144,0.0,0.0
35.94678694444444,73.75291555555556,0.0072,0.0072,0.0072,0.0,0.0
35.95703555555556,73.74127777777778,0.0171,0.0171,0.0171,0.0,0.0
35.97386027777778,73.92631916666667,0.0135,0.0135,0.0135,0.0,0.0
35.965489444444444,74.00314194444445,0.0126,0.0126,0.0126,0.0,0.0
35.88596805555556,73.55121694444445,0.0126,0.0126,0.0126,0.0,0.0
35.913605,73.58520638888888,0.0144,0.0144,0.0144,0.0,0.0
35.930861388888886,73.58340249999999,0.0063,0.0063,0.0063,0.0,0.0
35.92780388888889,73.54421916666666,0.0279,0.0279,0.0279,0.0,0.0
36.0927,73.63063361111111,0.0306,0.0306,0.0306,0.0,0.0
36.013685555555554,73.61097472222221,0.0261,0.0261,0.0261,0.0,0.0
36.05220444444444,73.64750805555556,0.0432,0.0432,0.0432,0.0,0.0
36.06854388888889,73.62174472222222,0.0207,0.0207,0.0207,0.0,0.0
35.99978638888889,73.66402194444446,0.0477,0.0477,0.0477,0.0,0.0
36.001599166666665,73.65080250000001,0.018,0.018,0.018,0.0,0.0
35.909976944444445,73.62355861111111,0.0216,0.0216,0.0216,0.0,0.0
35.91912472222222,73.64612027777778,0.0234,0.0234,0.0234,0.0,0.0
35.92057638888889,73.64293694444446,0.0072,0.0072,0.0072,0.0,0.0
35.90566111111111,73.67813083333334,0.009,0.009,0.009,0.0,0.0
35.966031111111114,73.71834555555556,0.009,0.009,0.009,0.0,0.0
35.97742222222222,73.68520166666667,0.0081,0.0081,0.0081,0.0,0.0
35.81456361111111,73.61131138888888,0.0198,0.0198,0.0198,0.0,0.0
35.78556333333333,73.56839333333333,0.0045,0.0045,0.0045,0.0,0.0
35.788911666666664,73.56567777777778,0.0063,0.0063,0.0063,0.0,0.0
35.798835555555556,73.57654972222223,0.0063,0.0063,0.0063,0.0,0.0
35.857128333333335,73.50415027777778,0.0054,0.0054,0.0054,0.0,0.0
35.8578925,73.50686,0.018,0.018,0.018,0.0,0.0
35.859338055555554,73.5187825,0.0108,0.0108,0.0108,0.0,0.0
35.860800000000005,73.51670638888889,0.0063,0.0063,0.0063,0.0,0.0
35.765363055555554,73.48048444444444,0.009,0.009,0.009,0.0,0.0
35.767044444444444,73.48263722222222,0.0108,0.0108,0.0108,0.0,0.0
35.767584444444445,73.48077416666666,0.0072,0.0072,0.0072,0.0,0.0
35.770695555555555,73.48442083333333,0.0054,0.0054,0.0054,0.0,0.0
35.776963055555555,73.480715,0.045,0.045,0.045,0.0,0.0
35.82474083333334,73.48147861111111,0.0045,0.0045,0.0045,0.0,0.0
35.826933888888895,73.48434277777778,0.036,0.036,0.036,0.0,0.0
35.91460083333333,73.54828444444445,0.0045,0.0045,0.0045,0.0,0.0
36.00665611111111,73.30324027777777,0.0369,0.0369,0.0369,0.0,0.0
35.90781111111111,73.35804694444444,0.0216,0.0216,0.0216,0.0,0.0
35.94875722222222,73.37511916666666,0.0144,0.0144,0.0144,0.0,0.0
35.95706833333334,73.37831083333333,0.0126,0.0126,0.0126,0.0,0.0
35.932475555555556,73.34410638888889,0.0333,0.0333,0.0333,0.0,0.0
35.941345,73.3547736111111,0.0153,0.0153,0.0153,0.0,0.0
35.878416944444446,73.27255972222223,0.0306,0.0306,0.0306,0.0,0.0
35.892968333333336,73.26679777777778,0.0198,0.0198,0.0198,0.0,0.0
35.946529444444444,73.31554722222222,0.009,0.009,0.009,0.0,0.0
35.94892083333333,73.31777527777777,0.0333,0.0333,0.0333,0.0,0.0
35.996156666666664,73.33870166666667,0.0369,0.0369,0.0369,0.0,0.0
36.043098055555554,73.31567277777778,0.0558,0.0558,0.0558,0.0,0.0
35.743272222222224,73.56011055555555,0.0522,0.0522,0.0522,0.0,0.0
35.86709666666667,73.62540805555555,0.0486,0.0486,0.0486,0.0,0.0
35.845275,73.59771527777777,0.0063,0.0063,0.0063,0.0,0.0
35.81810777777778,73.59647194444445,0.0171,0.0171,0.0171,0.0,0.0
35.83074805555556,73.13055555555555,0.0207,0.0207,0.0207,0.0,0.0
35.83445833333334,73.12230277777778,0.0054,0.0054,0.0054,0.0,0.0
35.84079527777778,73.1297925,0.0099,0.0099,0.0099,0.0,0.0
35.851418888888894,73.10532694444444,0.0045,0.0045,0.0045,0.0,0.0
35.85374361111111,73.14862277777779,0.027,0.027,0.027,0.0,0.0
35.858876111111115,73.14765805555557,0.0081,0.0081,0.0081,0.0,0.0
35.86621916666667,73.13866416666667,0.0279,0.0279,0.0279,0.0,0.0
35.92231444444444,73.27087944444445,0.0162,0.0162,0.0162,0.0,0.0
36.044841388888884,73.21871583333333,0.0045,0.0045,0.0045,0.0,0.0
36.06082027777777,73.2328438888889,0.0144,0.0144,0.0144,0.0,0.0
36.06388555555555,73.23044388888889,0.0162,0.0162,0.0162,0.0,0.0
36.08233611111111,73.23969194444444,0.018,0.018,0.018,0.0,0.0
36.00895222222222,73.27028333333334,0.0045,0.0045,0.0045,0.0,0.0
36.014383333333335,73.27182916666666,0.0072,0.0072,0.0072,0.0,0.0
36.03669555555555,73.25805361111111,0.0243,0.0243,0.0243,0.0,0.0
35.97159888888889,73.29635444444445,0.0153,0.0153,0.0153,0.0,0.0
35.676649999999995,73.09738416666666,0.0063,0.0063,0.0063,0.0,0.0
35.68669611111111,73.09013694444444,0.0045,0.0045,0.0045,0.0,0.0
35.68956444444444,73.08988555555555,0.0261,0.0261,0.0261,0.0,0.0
35.69302861111111,73.0782425,0.0468,0.0468,0.0468,0.0,0.0
35.878164166666664,73.05106833333333,0.0234,0.0234,0.0234,0.0,0.0
35.840608333333336,73.05373222222222,0.0261,0.0261,0.0261,0.0,0.0
35.84838777777778,73.06131027777778,0.1314,0.1314,0.1314,0.0,0.0
35.84128166666667,73.17682083333334,0.0072,0.0072,0.0072,0.0,0.0
34.946643055555555,75.8424961111111,0.0045,0.0045,0.0045,0.0,0.0
35.942543888888885,73.105955,0.0378,0.0378,0.0378,0.0,0.0
35.953180833333334,73.15482833333334,0.0099,0.0099,0.0099,0.0,0.0
35.929158055555554,73.15494555555556,0.0045,0.0045,0.0045,0.0,0.0
35.93495083333333,73.16764666666667,0.0153,0.0153,0.0153,0.0,0.0
35.94600555555555,73.2905261111111,0.3375,0.3375,0.3375,0.0,0.0
35.957164722222224,73.28419722222222,0.171,0.171,0.171,0.0,0.0
35.830762222222226,73.13676611111111,0.0171,0.0171,0.0171,0.0,0.0
38.13083972222222,75.41892361111111,0.0108,0.0108,0.0108,0.0,0.0
34.90824416666666,74.93005194444444,0.0081,0.0081,0.0081,0.0,0.0
35.74451611111111,73.1760938888889,0.0198,0.0198,0.0198,0.0,0.0
35.74614805555556,73.16362527777778,0.0045,0.0045,0.0045,0.0,0.0
35.84401777777778,73.06974,0.0126,0.0126,0.0126,0.0,0.0
35.642630277777776,72.83372583333333,0.0081,0.0081,0.0081,0.0,0.0
35.64562055555555,72.85894416666666,0.0144,0.0144,0.0144,0.0,0.0
35.58909805555556,72.82385944444444,0.0099,0.0099,0.0099,0.0,0.0
35.81386222222222,72.84824777777777,0.0351,0.0351,0.0351,0.0,0.0
35.774630555555554,72.92744611111111,0.0315,0.0315,0.0315,0.0,0.0
35.76064861111111,72.94068472222223,0.0504,0.0504,0.0504,0.0,0.0
35.77220111111111,72.94114388888889,0.0207,0.0207,0.0207,0.0,0.0
35.77410666666667,72.95923333333333,0.0054,0.0054,0.0054,0.0,0.0
35.77661861111111,72.96464916666667,0.0234,0.0234,0.0234,0.0,0.0
35.66714388888889,73.09712388888889,0.0306,0.0306,0.0306,0.0,0.0
35.671928611111106,73.09738277777777,0.0315,0.0315,0.0315,0.0,0.0
35.65846666666666,73.18844277777778,0.0144,0.0144,0.0144,0.0,0.0
35.68963888888889,73.21123416666667,0.0081,0.0081,0.0081,0.0,0.0
36.13154361111111,73.38269305555555,0.216,0.216,0.216,0.0,0.0
36.0495575,73.20251361111112,0.0135,0.0135,0.0135,0.0,0.0
36.05115333333333,73.19952444444445,0.0045,0.0045,0.0045,0.0,0.0
36.032561944444446,73.18436583333333,0.0063,0.0063,0.0063,0.0,0.0
36.04059861111111,73.18586833333333,0.0135,0.0135,0.0135,0.0,0.0
36.12122055555555,73.2378625,0.0117,0.0117,0.0117,0.0,0.0
36.13213611111111,73.24241388888889,0.0045,0.0045,0.0045,0.0,0.0
36.13250861111111,73.21924416666667,0.0189,0.0189,0.0189,0.0,0.0
36.10131027777778,72.94813083333334,0.0072,0.0072,0.0099,0.002700000000000001,9.000000000000003e-05
36.10653,72.94102166666667,0.0252,0.0252,0.0252,0.0,0.0
36.032892777777775,72.9179888888889,0.0171,0.0171,0.0171,0.0,0.0
36.03885333333333,72.92234444444445,0.0072,0.0072,0.0072,0.0,0.0
36.06895333333334,72.92349583333333,0.0135,0.0135,0.0135,0.0,0.0
35.90948777777778,72.95076805555556,0.0144,0.0144,0.0144,0.0,0.0
36.17389027777777,74.88233777777778,0.0423,0.0423,0.0423,0.0,0.0
35.35593138888889,76.07379388888889,0.0153,0.0153,0.0153,0.0,0.0
35.357395277777776,76.00341583333334,0.0306,0.0306,0.0306,0.0,0.0
35.3714475,75.94885500000001,0.0225,0.0225,0.0225,0.0,0.0
35.14780861111111,72.73655416666666,0.0261,0.0261,0.0261,0.0,0.0
36.36579722222223,73.55319638888889,0.0072,0.0072,0.0072,0.0,0.0
36.37340611111111,73.55903305555556,0.0063,0.0063,0.0063,0.0,0.0
36.331559444444444,73.511245,0.0063,0.0063,0.0063,0.0,0.0
36.34778388888889,73.52376555555556,0.0297,0.0297,0.0297,0.0,0.0
36.35275055555556,73.5211525,0.0081,0.0081,0.0081,0.0,0.0
36.353231388888894,73.51973833333334,0.0153,0.0153,0.0153,0.0,0.0
36.34260777777778,73.5723386111111,0.0171,0.0171,0.0171,0.0,0.0
36.344164166666665,73.59340694444444,0.0126,0.0126,0.0126,0.0,0.0
36.34802722222222,73.55570722222222,0.0207,0.0207,0.0207,0.0,0.0
36.43035305555555,74.86218861111111,0.1071,0.1071,0.1071,0.0,0.0
35.651894722222224,73.2655911111111,0.2493,0.2493,0.2493,0.0,0.0
35.65141916666666,73.06573944444445,0.0054,0.0054,0.0054,0.0,0.0
35.66365722222222,73.11260805555555,0.018,0.018,0.018,0.0,0.0
35.789249444444444,73.20792527777778,0.009,0.009,0.009,0.0,0.0
35.79233361111111,73.21596944444445,0.0117,0.0117,0.0117,0.0,0.0
35.96754055555556,73.44411083333334,0.0063,0.0063,0.0063,0.0,0.0
35.94005722222222,73.45353416666667,0.0054,0.0054,0.0054,0.0,0.0
35.93402111111111,73.38417666666668,0.0225,0.0225,0.0225,0.0,0.0
35.94247194444444,73.40483527777778,0.0126,0.0126,0.0126,0.0,0.0
35.94484361111111,73.40887388888889,0.0126,0.0126,0.0126,0.0,0.0
35.961304444444444,73.44700722222223,0.0072,0.0072,0.0072,0.0,0.0
35.9113825,73.46705833333334,0.0054,0.0054,0.0054,0.0,0.0
35.928085555555555,73.47193527777777,0.0099,0.0099,0.0099,0.0,0.0
35.887924166666664,73.49764416666667,0.0108,0.0108,0.0108,0.0,0.0
35.342827500000006,76.30190388888889,0.0162,0.0162,0.0162,0.0,0.0
35.55825055555555,76.32099833333334,0.0153,0.0153,0.0153,0.0,0.0
36.547327777777774,75.34448305555556,0.0351,0.0351,0.0351,0.0,0.0
36.068089444444446,73.74017694444444,0.0054,0.0054,0.0054,0.0,0.0
36.077355555555556,73.7506188888889,0.0126,0.0126,0.0126,0.0,0.0
36.03310555555556,73.78335527777777,0.0045,0.0045,0.0045,0.0,0.0
35.629835,73.3385061111111,0.0135,0.0135,0.0135,0.0,0.0
35.70477972222223,73.13960722222222,0.0054,0.0054,0.0054,0.0,0.0
35.70980527777778,73.14106527777778,0.0135,0.0135,0.0135,0.0,0.0
35.80904666666667,73.15200722222222,0.0054,0.0054,0.0054,0.0,0.0
35.819205555555556,73.1375613888889,0.0243,0.0243,0.0243,0.0,0.0
35.86920666666667,73.0693111111111,0.0189,0.0189,0.0189,0.0,0.0
35.87696666666667,73.07419805555556,0.0198,0.0198,0.0198,0.0,0.0
35.798650277777774,73.00633777777777,0.0144,0.0144,0.0144,0.0,0.0
35.778839166666664,72.92668305555556,0.0855,0.0855,0.0855,0.0,0.0
35.57523805555556,73.08798722222221,0.0261,0.0261,0.0261,0.0,0.0
35.59142972222222,73.1089386111111,0.0153,0.0153,0.0153,0.0,0.0
35.561971388888885,73.06696638888889,0.0243,0.0243,0.0243,0.0,0.0
