id,name,place_type,latitude,longitude,population
9668452743,Branyan,village,33.8338425,75.5489003,
9668452744,Inshan,village,33.8123019,75.566145,
9668452745,Bata,hamlet,33.7926024,75.5704409,
9668547005,Jalo,hamlet,32.6990226,75.9883783,
9668547006,Gamhir,hamlet,32.7012749,75.9859713,
9668547007,Runiar,hamlet,32.7046523,75.994012,
9668547008,Padar,hamlet,32.7057099,75.9963165,
9668547009,Nilani,hamlet,32.7006993,75.9963318,
9668547010,Khankur,hamlet,32.7019608,75.990636,
9668547011,Mandile,hamlet,32.6965294,75.9791785,
9668547012,Bhagroga,hamlet,32.6985747,75.9784536,
9668547013,Kund,hamlet,32.6987792,75.9763413,
9668547014,Dandi,hamlet,32.6992982,75.9708048,
9668547015,Baloga,hamlet,32.6995566,75.9741797,
9668547016,Shian,hamlet,32.7021793,75.9716736,
9668571817,Tabari,hamlet,32.7032785,75.9724437,
9668571818,Kauthi,hamlet,32.7048615,75.9717511,
9668571819,Saluan,hamlet,32.7069155,75.9771063,
9668571820,Banjeru,hamlet,32.7061844,75.9689493,
9668571821,Ather,hamlet,32.7056555,75.9638014,
9668571822,Sidoga,hamlet,32.7081138,75.9592496,
9668571823,Halela,hamlet,32.7056087,75.9603283,
9668571824,Baraula,hamlet,32.7051078,75.9534738,
9668571825,Gadan,hamlet,32.6990736,75.9499161,
9668571826,Bhero,hamlet,32.7051631,75.9477725,
9668571827,Bhutta,hamlet,32.7029698,75.9419452,
9668571828,Matwar,hamlet,32.6994977,75.9367428,
9668571829,Jaleli,hamlet,32.6988164,75.9436788,
9668571831,Sugauti,hamlet,32.7163463,75.9211788,
9668571833,Putha,hamlet,32.707022,75.9416813,
9668571834,Gwalu,hamlet,32.709428,75.9512982,
9668571835,Charer,hamlet,32.7098608,75.9444306,
9668571836,Bhajotra,hamlet,32.7128059,75.9384085,
9668571837,Grijindu,hamlet,32.7196857,75.9395456,
9668571838,Kanaut,hamlet,32.716108,75.9487082,
9668571839,Bhagaut,hamlet,32.7117384,75.957895,
9668571840,Banjaru,hamlet,32.7194041,75.9588854,
9668571842,Chiund,hamlet,32.7086654,75.963248,
9668571843,Kashan,hamlet,32.7180956,75.9635248,
9668571844,Thaloga,hamlet,32.7181532,75.977182,
9668571846,Kalanu,hamlet,32.7234815,75.9758753,
9668571847,Maura,hamlet,32.7143737,75.960524,
9668571848,Telka,village,32.7100814,75.9646762,
9668571849,Kinaura,hamlet,32.7088847,75.9684811,
9668571850,Asinala,hamlet,32.7129674,75.9666585,
9668571851,Deht,hamlet,32.7166353,75.9704261,
9668571853,Bandokhi,hamlet,32.7108792,75.980755,
9668571854,Dhanel,hamlet,32.7070903,75.9843697,
9668571855,Sarar,hamlet,32.7094677,75.9916978,
9668571856,Seru,hamlet,32.7179785,75.9868854,
9668571857,Aro,hamlet,32.72009,75.9982488,
9668571858,Jilah,hamlet,32.7181821,75.9943789,
9668571859,Jhirota,hamlet,32.721312,75.9918628,
9668571860,Shallan,hamlet,32.7209446,75.9856074,
9668571864,Phalai,hamlet,32.7243497,75.9646456,
9668571867,Mandrani,hamlet,32.7247685,75.9535603,
9668571871,Marali,hamlet,32.7281925,75.9426473,
9668571873,Bharbon,hamlet,32.737462,75.9389971,
9668571874,Jamoth,hamlet,32.7404925,75.932866,
9668571876,Butila,hamlet,32.72966,75.9597126,
9668571877,Barnal,hamlet,32.7238965,75.9887874,
9668571878,Mighaut,hamlet,32.7267179,75.9761209,
9668571880,Triund,hamlet,32.7287809,75.9909864,
9668571881,Siragalu,hamlet,32.7321274,75.9762014,
9668571882,Mandrala,hamlet,32.7375468,75.9662231,
9668571883,Kiler,hamlet,32.7444824,75.9774273,
9668571884,Gaulani,hamlet,32.7430818,75.9934498,
9668571885,Thisila,hamlet,32.7481971,75.9833479,
9668659879,Bhurya,hamlet,32.6807976,75.9801565,
9668659880,Ser,hamlet,32.6804514,75.9849357,
9668659881,Gagilu,hamlet,32.677348,75.9894696,
9668659882,Raoheta,hamlet,32.6773548,75.9863812,
9668659883,Kota,hamlet,32.6798996,75.986243,
9668659884,Pandta,hamlet,32.6848272,75.9797074,
9668659885,Trer,hamlet,32.6835791,75.9776361,
9668659886,Bhilkundu,hamlet,32.6872929,75.9845359,
9668659887,Hot,hamlet,32.6871537,75.9896586,
9668659888,Chauga,hamlet,32.6830534,75.9988048,
9668659889,Bauthi,hamlet,32.6902941,75.9873464,
9668659890,Drakiri,hamlet,32.6912359,75.9929381,
9668659891,Kund,hamlet,32.6878354,75.9975184,
9676381100,Tang i Chhitar,hamlet,34.2469947,74.9154676,
9676381101,Sutrun,hamlet,34.242898,74.9330106,
9676381102,Palpura,hamlet,34.2358677,74.9469201,
9676381103,Tserawan,hamlet,34.2389154,74.9562565,
9676381104,Hayan,hamlet,34.2301031,74.9645558,
9676381105,Thiun,hamlet,34.2372162,74.9734972,
9676381106,Yichhahom,hamlet,34.2273946,74.9806144,
9676381107,Mamar,hamlet,34.233428,74.9865488,
9676381108,Dardawurdur,hamlet,34.2245887,74.9925479,
9676381109,Baba Gulamdin Sahib,hamlet,34.0952791,74.9082769,
9676381110,Hamlet,hamlet,34.0878174,74.9869251,
9676381114,Faqir Gujar,hamlet,34.1977143,74.9206932,
9676381115,Chak i Dara,hamlet,34.1870915,74.9153287,
9676381116,Ziarat,hamlet,34.1846956,74.904695,
9676394817,Dara,village,34.1791568,74.908676,
9676394818,Takia Sangrish,hamlet,34.2054129,74.8769378,
9676394820,Khalamul,village,34.1981223,74.8172982,
9676394821,Takia Khalamul,hamlet,34.2071754,74.8194562,
9676394822,Baba Darya Din,hamlet,34.2225763,74.8284833,
9678708662,Duggan,village,32.7258179,75.7558089,
9680779407,Hirpur,village,33.6811589,74.7350196,
9680779408,Hirpur,village,33.6754611,74.7276205,
9680991315,Kadalbal,hamlet,33.9015172,74.5136976,
9680999622,Tosa Maidan,hamlet,33.9146464,74.5103878,
9680999627,Sugan,village,33.9746633,74.5359045,
9680999628,Sotsalipathar,hamlet,33.9435209,74.5534265,
9680999629,Zugu Kharyan,hamlet,33.9188389,74.5844656,
9680999630,Sutaharan,hamlet,33.9246181,74.5580258,
9680999631,Kadalbal,hamlet,33.8969255,74.5211603,
9680999635,Regnazabal,hamlet,33.9015817,74.5838234,
9680999636,Raiyar Yechh,hamlet,33.9141193,74.5991704,
9680999637,Gojathaj,hamlet,33.9078906,74.6083208,
9680999638,Kralapathar,hamlet,33.9055724,74.6181949,
9680999639,Guravet Kalan,hamlet,33.898066,74.6418079,
9680999640,Lanyalab,hamlet,33.8760088,74.6198149,
9680999641,Mujhpather,hamlet,33.8850949,74.6255941,
9680999642,Brenawar,hamlet,33.8797331,74.6601729,
9680999643,Kutabal,hamlet,33.8723858,74.6839157,
9680999644,Paharpur,hamlet,33.8657828,74.6790676,
9680999646,Krishtwar,hamlet,33.8520091,74.6805766,
9680999647,Wangwas,village,33.866425,74.6968868,
9680999648,Buzagu,village,33.8641775,74.7067435,
9680999649,Gogajipathar,village,33.8584946,74.6879611,
9680999650,Ledan,hamlet,33.8466327,74.7060208,
9680999651,Tsalyan Tsontinar,village,33.8306414,74.7021805,
9680999652,Bradipathan,hamlet,33.8317557,74.7099548,
9680999663,Kahrot,hamlet,33.7648557,74.6501669,
9680999667,Nagabal,hamlet,33.8127749,74.7085896,
9680999668,Kaindajan,village,33.8192925,74.7330548,
9680999669,Tsawan,village,33.7864154,74.7464433,
9680999670,Zampathar,village,33.7763339,74.7453837,
9680999671,Pahalpur,village,33.7712878,74.7430577,
9680999672,Sangarwain,hamlet,33.7940888,74.7172263,
9680999675,Hamlet,hamlet,33.7647469,74.7345393,
9680999676,Hamlet,hamlet,33.7592211,74.7386093,
9682334042,Hil Kaka,hamlet,33.6984872,74.4176008,
9683411102,Fanjila,hamlet,34.1971571,76.8654585,
9699265521,Tarasband,hamlet,34.3837692,76.2785914,
9699265522,Khache,village,34.3881621,76.2581722,
9699265523,Karamba,village,34.3881228,76.2524436,
9699265524,Tyagan,hamlet,34.3836369,76.2479475,
9699265525,Chomoshukpa,hamlet,34.3816927,76.2476027,
9699265526,Donjuk Fokar,hamlet,34.3802129,76.236672,
9699265527,Dinchay,village,34.3839904,76.230733,
9699265528,Choskore Fokar,hamlet,34.3858358,76.222452,
9699265529,Fokar Phoo,village,34.381709,76.2313965,
9699265530,Spanglung,hamlet,34.3581414,76.1252296,
9699265531,Sapi,hamlet,34.3627236,76.1350542,
9699265533,Gonglam,hamlet,34.3700517,76.1269149,
9699265534,Batambis,hamlet,34.4119831,76.1005633,
9699265570,Gongmagil,hamlet,34.3676767,76.1785884,
9699265582,Kanoor,village,34.4206034,76.0530165,
9699265588,Saltong,hamlet,34.412027,76.0580383,
9699265589,Tambis,village,34.408245,76.0469004,
9699265590,Olithang,hamlet,34.4055168,76.0223219,
9699265591,Saliskote,village,34.4088734,76.0139448,
9699265592,Lungjuk Saliskote,hamlet,34.4088734,76.0199015,
9699265593,Zambakha,village,34.4270419,76.0520193,
9699265594,Marpodoks,hamlet,34.4039497,75.9850043,
9699265595,Faroona,village,34.3795624,75.9752395,
9700171296,Tokun,village,33.8812011,75.0221554,
9701778475,Thovina,village,34.3580657,75.9715605,1500
9701778476,Archoo,village,34.4379671,76.1267461,
9701778477,Lobar,hamlet,34.4414639,76.123433,
9701778478,Bikirthang,hamlet,34.4486837,76.1144036,
9701778479,Gawalo,hamlet,34.4550156,76.1223323,
9701778480,Grong Choskore,village,34.4649459,76.1197642,
9701778481,Stickchey,village,34.481264,76.0996762,
9701778482,Lhungjhuk,hamlet,34.4837655,76.0964013,
9701778483,Minjee,village,34.4881624,76.0997777,
9701778484,Gongma Minjee,village,34.482416,76.086066,
9701778485,Chutuk,village,34.4948701,76.1197773,
9701778487,Titichumik,village,34.5269092,76.1344682,
9701778488,Baroo Tsok,village,34.5376347,76.1393929,
9701778490,Baroo Khanka,village,34.5429227,76.1318068,
9701778494,Gramthang,village,34.4754006,76.0812193,
9701778495,Cheychey Thang,hamlet,34.4696975,76.0768763,
9701778496,Spang Thang,hamlet,34.4646592,76.0713659,
9701778497,Sarchay,hamlet,34.4485294,76.0675515,
9701778498,Lankarchey,village,34.3243136,75.9608858,2425
9701789820,Lankarchey Thang,village,34.3119569,75.9677095,
9701789821,Narambi,hamlet,34.3015206,75.9634523,
9701789822,Brakoo,hamlet,34.2999749,75.9713659,
9701789823,Nakpo Chu,hamlet,34.2948696,75.9614267,
9701789824,Nagmakosar,hamlet,34.2916361,75.9579935,
9701789825,Stakpa,village,34.3039171,75.9202452,
9701789826,Thangboo Stakpa,hamlet,34.3006272,75.9361067,
9701789827,Malikbar,hamlet,34.320478,75.8829947,
9701789828,Yakza,hamlet,34.3253691,75.8728495,
9701796344,Thasgam,hamlet,34.2886575,75.9697069,
9701796345,Thang Dumru,hamlet,34.2862775,75.9631131,
9701796346,Chumikchan,village,34.2816188,75.9533187,
9701796347,Bemalsa,hamlet,34.2841719,75.9486324,
9701796348,Stakburik,hamlet,34.2760218,75.9781695,
9701796349,Karchaykhar,village,34.2672124,76.0018416,
9701796350,Steyangkung,hamlet,34.2675813,76.0140982,
9701796351,Purkichay,hamlet,34.2647582,76.0341139,
9701796353,Lababs,hamlet,34.2560186,76.0491,
9701796354,Pattoo,village,34.248612,76.0501128,
9701796355,Yarchok,hamlet,34.2461571,76.0454264,
9701796356,Hamburtik,hamlet,34.2443975,76.05861,
9701796357,Lastak,hamlet,34.2420535,76.0865586,
9701796358,Taikat,village,34.236746,76.0894597,
9701796359,Thila Brok,hamlet,34.2216306,76.104068,
9701796360,Pangbar Brok,hamlet,34.2513833,76.1359461,
9701796361,Yarkashing,hamlet,34.2481825,76.1509841,
9701796362,Bujun,hamlet,34.2206265,76.1323951,
9701796363,Shinkartse,hamlet,34.2133829,76.1604451,
9701796364,Lalong,hamlet,34.2784808,75.9787147,
9701878626,Sangrah Goma,hamlet,34.2186556,75.9696178,
9701878630,Gyaling,hamlet,34.2199473,75.9570351,
9701878631,Biama,hamlet,34.2045307,75.9316463,
9701878632,Purtikchay,hamlet,34.2031536,75.9304276,
9701878633,Purtikchay Goma,hamlet,34.2017339,75.9256554,
9701911247,Nagray,village,32.3159419,74.9104677,
9701911248,Ladhar,village,32.3132932,74.902892,
9701911249,Pindori,village,32.3118022,74.8987824,
9701911250,Bhagotipur,village,32.3099337,74.9105297,
9701911257,Romal,village,32.2907208,74.9408509,
9701911258,Targa Romal,village,32.2943486,74.9422099,
9703550583,Highway Cottages,village,34.0640755,71.708725,
9703585297,District One Villas Peshawar,village,34.073616,71.5013657,
9703776816,Chaladh,hamlet,33.2103447,74.8981192,
9704298859,Zairath,hamlet,34.1621967,75.9549801,
9704298860,Khawous,hamlet,34.1480482,75.9603016,
9704298861,Maita,hamlet,34.144667,75.9537441,
9704298862,Brakchan,hamlet,34.1428342,75.9526111,
9704298863,Khechoor,hamlet,34.1390692,75.9538299,
9704298864,Berokhar,hamlet,34.1382593,75.9710647,
9704298865,Pranti,village,34.115978,75.9526798,
9704298866,Pursa,village,34.1223731,75.9654171,
9704298867,Choskore,village,34.1086443,75.9492122,
9704298868,Thulus,hamlet,34.1105741,75.9590707,
9704298869,Kochik,hamlet,34.0914443,75.940765,
9704298870,Tringoche,hamlet,34.0664721,75.9230827,
9704298871,Parkachik Goma,hamlet,34.0959771,75.9903071,
9704298872,Parkaryan,hamlet,34.0820877,75.9835608,
9704298874,Zulidok,hamlet,34.055754,76.3268596,
9705304200,Jarikas,village,33.1033649,73.8439017,
9705331159,Khalaqabad,village,33.1096072,73.8171526,
9705340565,Dheri Rustam,village,33.1184281,73.8092311,
9705340566,Nathia,village,33.1448705,73.7816839,
9705358683,Dheri Choudhrian,village,33.1317809,73.8008958,
9707653078,Lankarchey Brok,hamlet,34.3241312,75.9347856,
9726049550,Duderhama,town,34.2131638,74.7680951,
9729643833,Grace Villas Peshawar,village,34.037388,71.6773122,
9747459314,Bhoondna village,village,33.056704,73.7365744,
9759100651,Nadimarg,village,33.7446233,75.0121185,
9761759881,Suchetgarh,village,32.5720856,74.6685514,
9766091216,Rangla Azad Jammu Kashmir,village,34.046911,73.6436193,30000
9773235768,Affan,village,34.5212827,74.4819831,
9774201233,Piukar,hamlet,32.5563088,77.0774925,
9774201399,Pyaso,hamlet,32.5547896,77.0584059,
9774201422,Kwaring,hamlet,32.5809926,77.1182942,
9774201423,Tinno,hamlet,32.581083,77.1309972,
9775442965,Burwa,village,32.293953,77.1706724,
9784284080,Nye,hamlet,34.2748351,77.29795,
9784284081,Phakyul,hamlet,34.2737832,77.2985143,
9784284082,Chumkar,village,34.1878242,77.3402754,
9784284084,Lunggoma Phu Thang,hamlet,34.3007012,77.2149643,
9784284086,Pharkaythang,hamlet,34.299577,76.9921045,
9784284100,Khaling,village,34.3338977,76.9776664,
9784284101,Pharka,village,34.3413532,76.9777115,
9784284102,Sokra,village,34.3397876,76.9707705,
9784284103,Charchar,village,34.3546317,76.9574414,
9784284105,Assoo,village,34.3082592,76.9090656,
9785349062,Pyuhra,village,32.4393884,76.3422279,
9785349063,Kaunsar,hamlet,32.4397239,76.3361376,
9785378708,Katwara,hamlet,34.6931141,74.4799375,
9785378709,Machil,village,34.6517721,74.449112,
9785378710,Thali,hamlet,34.6847367,74.4267321,
9785378711,,hamlet,34.6875852,74.4212811,
9785400991,Misri baihk,hamlet,34.674501,74.4809216,
9785400992,Tsuntwari,hamlet,34.7106657,74.416319,
9785400993,Chuntwari,hamlet,34.7203197,74.4209179,
9785400994,Ring pain,hamlet,34.7533109,74.401929,
9785400995,Ring Bala,hamlet,34.7350181,74.3825821,
9786048779,Tilari,hamlet,33.3909343,76.9322348,
9786048798,Niru,hamlet,33.3449234,76.9658374,
9786048799,Mune,hamlet,33.348598,76.9515681,
9786085521,Tangze Kongma,hamlet,33.1366169,77.2141885,
9786196381,Sendo,hamlet,33.5306185,76.8871093,
9786196392,Silapi,hamlet,33.4947657,76.8442208,
9786196393,Rugruk,hamlet,33.4920189,76.8745351,
9786196402,Nerok,hamlet,33.4944883,76.8596649,
9788311258,Tokpo,hamlet,34.3068071,77.119925,
9788311259,Chulichan,hamlet,34.2701267,77.1049261,
9788319841,Mangyu,hamlet,34.2340157,77.0523119,
9788319864,Zum,hamlet,34.2312748,77.0213807,
9789554327,Yarnam,hamlet,34.4148803,76.5364695,
9789562034,Takche,village,34.3642952,76.5425688,
9789562043,Darak,hamlet,34.3568291,76.549344,
9789562052,Tacha Brok,hamlet,34.3653845,76.5878391,
9789636492,Nakding,hamlet,33.9370982,77.3361406,
9789636493,Skyu,hamlet,33.9768906,77.2765767,
9789636494,Skyu,hamlet,33.9837321,77.2565245,
9789636644,Kalaksa,hamlet,34.3828667,76.3795042,
9789636645,Brok,hamlet,34.3837128,76.3933801,
9790052166,Martselang,village,33.9060888,77.7369069,
9790342246,Mangnoz,hamlet,34.1292989,77.6272296,
9790780884,Sakti Tukchu,village,33.9924907,77.8113875,
9790780885,Taknak,hamlet,34.0206382,77.8204168,
9790780886,Tagar Sakti,hamlet,34.0043113,77.8601827,
9793261628,Mankay,village,34.2512378,70.127483,
9793278888,Bazeed Khail,village,34.4403262,70.3355562,
9795409124,Bakartse,hamlet,33.6462158,76.631763,
9795409170,Skyagam,village,33.648161,76.649281,
9818697232,Kyagar,village,34.6389897,77.6136355,
9818775612,Kobet,hamlet,34.8183294,77.4965329,
9818783373,Gonbo,hamlet,35.0295962,77.3460542,
9818803440,Aranu Gongma,hamlet,34.8816703,77.4639369,
9818803468,Tsamskangchan,hamlet,35.1906536,77.2188048,
9822995075,Larsa,hamlet,34.2898872,76.714198,
9822995076,Pamz,hamlet,34.2755526,76.7202973,
9822995078,Atiche,hamlet,34.3003129,76.7323807,
9822995081,Shanglang,hamlet,34.3183128,76.6697385,
9826739375,Sarar,hamlet,34.4012093,77.6610649,
9826739376,Kharik,hamlet,34.3890122,77.6789019,
9826739377,Pharka,hamlet,34.3773611,77.6761034,
9826739378,Rasaumo,hamlet,34.3796116,77.6450819,
9826739379,Changdot,hamlet,34.3756594,77.6502204,
9826739380,Peochan,hamlet,34.4915983,77.6755594,
9826739381,Yarnam,hamlet,34.4914698,77.670169,
9826739386,Kinchu,hamlet,34.8268496,77.487011,
9826739388,Hora Sosten,hamlet,34.682507,77.3557818,
9826739393,Pachhathang,hamlet,34.8827796,77.1967085,
9826768420,Gunesthang,hamlet,34.8048013,77.0322004,
9826768423,Shokpa,hamlet,34.879948,77.0482949,
9828643209,Zagalnakchan,hamlet,34.7579528,76.9397209,
9828643216,Tyakshi Pachathang,village,34.8932472,76.7956508,
9829040506,Chekhar,hamlet,33.8335936,77.9272295,
9829040507,Sheroph,hamlet,33.842881,77.9308805,
9829040508,Dango,hamlet,33.8885538,77.7809589,
9829040509,Sale,hamlet,33.8928602,77.7831583,
9829040510,Angopa,hamlet,33.8964756,77.7936266,
9829040511,Jarapa,hamlet,33.8987965,77.7943558,
9829040512,Sewachan,hamlet,33.9009448,77.8090388,
9829040513,Tokposuru,hamlet,33.9058099,77.8284684,
9829040515,Chasur,hamlet,33.9099735,77.8343611,
9829040516,Igoo,village,33.9073275,77.8104824,
9829092817,Pura,hamlet,33.9008895,77.801097,
9829092818,Math,hamlet,33.8984241,77.7913061,
9829628805,Piyo,hamlet,33.9698099,77.7988329,
9829628806,Khaltsiyognos,hamlet,33.9523796,77.7820781,
9829628808,Pani,hamlet,33.9974421,77.6537473,
9829628809,Nolabuk,hamlet,33.9926965,77.6390605,
9829628813,Tuchik,hamlet,34.0216538,77.5727758,
9829628814,Shashaina,hamlet,34.0105344,77.6752828,
9829628815,Olchung,hamlet,34.1020526,77.6881118,
9830595238,Karu,village,33.9419187,77.7642751,
9851570180,Her Dialgam,village,33.6817954,75.1690813,
9851575693,Bon Dialgam,village,33.7004215,75.1585532,
9851576598,Magraypora,village,33.7069722,75.2137782,
9879139773,,village,33.1503119,69.9985903,
9879139775,,village,33.1355567,69.9374467,
9879139776,,village,33.1503591,69.8661643,
9879139777,,village,33.1304536,69.8573747,
9883342837,Kanday,village,35.38682,76.369107,
9891971988,Kartse,hamlet,33.6365091,77.7423863,
9891971993,Murmeik,hamlet,34.1439409,77.1516808,
9897201541,Sethan,hamlet,32.2360272,77.2228038,
9897201542,Koshla,hamlet,32.2553458,77.1910544,
9897201543,Mathiana,hamlet,32.2557751,77.1925972,
9922308947,Maydanil,village,37.0638103,72.8450475,
9922308948,Shikarga,village,37.1803644,72.9096937,
9922308949,Manjalaq,village,37.2439096,72.9839587,
9922704914,Bitebet,hamlet,37.3695646,73.1498212,
9922710318,Jilmasert,village,37.2731137,73.1112134,
9923804197,,hamlet,37.3806782,73.3745956,
9923804201,,hamlet,37.3577948,73.3183122,
9923804202,,hamlet,37.3501342,73.3263588,
9923804203,Arghunuk,village,37.368179,73.3066821,
9923878325,,hamlet,37.4019204,73.6563992,
9923878326,,hamlet,37.3687503,73.6266053,
9923878328,,hamlet,37.3910102,73.6101794,
9923878329,,hamlet,37.3907886,73.5965109,
9923986210,Nawabad,hamlet,37.1664982,73.6339116,
9924828586,Aq Tash Toq,hamlet,37.1790074,74.0610963,
9925010587,Kushutuk,hamlet,37.1976466,74.1608638,
9925010589,Aq Jelga,hamlet,37.1870573,74.0249347,
9925010590,Chaqmaqtin,hamlet,37.2232464,74.1077077,
9926455618,,hamlet,37.4170129,73.2464075,
9927970387,Suja,village,32.0408948,76.7014682,
9929144226,,hamlet,37.364069,73.3102655,
9929144228,,hamlet,37.3618092,73.2310116,
9929144236,,hamlet,37.2776555,73.108499,
9929144237,,hamlet,37.2675726,73.1167388,
9935127899,Shkhawr,hamlet,36.9860144,73.3011567,
9935127900,Sheshm,hamlet,36.9983028,73.2685947,
9935127901,Neshtkhawr,hamlet,37.0020215,73.2949233,
9935127902,,hamlet,36.9587226,73.1315339,
9943486251,Hazarnaw,village,34.2352951,70.914554,
9955651338,,hamlet,34.8622359,76.8250322,
9955651359,,hamlet,34.855545,76.8267381,
9955715728,Chulungkha Thang,hamlet,34.8173795,76.948725,
9959264157,Bello,village,35.2228442,72.6207644,150
9965422669,Chattergam,village,33.9869995,74.8389969,
9969929181,Rongdo,hamlet,34.410279,77.7890225,
9976598442,Rabsta,hamlet,34.249803,77.364575,
9980313318,Sukrala,village,32.6535309,75.5879813,
9980632881,Baura,village,32.5103105,75.5434256,
9984541434,Arandu,village,35.8662186,75.3351286,
9984541435,Bisil,village,35.8736879,75.3989813,
9997432230,Gund,hamlet,34.463133,74.1403287,
10009105907,villege,village,33.3744379,69.7414919,
10009134075,,village,33.3721207,69.7419029,
10009137424,,village,33.3740269,69.7416723,
10009143257,,hamlet,33.3721689,69.7435378,
10011393950,,hamlet,32.9393634,69.2419552,
10020924566,Dunkhari,village,32.0000703,77.0267361,
10028683386,Machhoi,hamlet,34.3060133,75.5216469,
10028683387,HAWS,hamlet,34.3098929,75.5267014,
10092019877,Dargoo,village,34.4852312,76.649026,
10092019902,Achinathang Yogma,village,34.5056929,76.627758,
10098027528,Rahaim-Abad,village,33.6917123,73.8375385,20000
10102401029,Sidri Gran,hamlet,32.0584215,77.1110885,
10136709239,Jaspal Narowal,village,32.1712427,74.9087862,50000
10199908218,قلعه محمد حسن خان رکاه,village,34.546848,69.2291407,
10208958642,Shila,hamlet,33.4313203,76.8963522,
10215532167,Khunjerab,village,36.9354853,75.555995,
10215664116,Beyik,hamlet,37.1772851,75.2345617,
10224069653,Udaipur,town,32.7258662,76.6652087,809
10243220676,Wuchdiyor,village,36.8580319,75.0647237,
10294017711,Hordas,hamlet,34.6407468,76.3655321,
10294022550,Shralo,hamlet,34.6771474,76.4792137,
10302846884,Marol,village,34.7567521,76.2153134,
10303507248,Olding,town,34.7416498,76.1733979,
10307816339,Mashung,hamlet,34.7661575,76.202834,
10307816344,Cheche Thung,hamlet,34.732219,76.2368063,
10307816345,Wachra,hamlet,34.7042759,76.2628845,
10307838509,پلپلدو,village,34.8925408,76.1958862,
10309003734,Gangani,hamlet,34.6396171,76.1359666,
10309003735,Brolmo,hamlet,34.6384362,76.139767,
10309003755,Skilmah,hamlet,34.6803126,76.1793052,
10309003764,,village,34.6824917,76.1598955,
10311655310,Hamzi Gond,village,34.8101455,76.1979857,
10311888241,Khol,hamlet,34.798773,76.2037309,
10311888251,Marmak,hamlet,34.697362,76.2499078,
10312375312,Memush Thang,village,34.707571,76.1611514,
10312375313,Bilargo,village,34.6737564,76.1512969,
10312375314,Hunderman,hamlet,34.617149,76.1305224,
10541943818,Mial,village,32.8647332,72.113517,
10542009790,Degwar Maldiyalan,hamlet,33.7805777,74.0503038,
10555695568,,hamlet,36.8404381,71.5283775,
10560565849,,hamlet,37.0093769,73.4254503,
10560583176,,hamlet,36.9986776,72.7058029,
10560606451,,hamlet,36.9328682,72.2710651,
10561743844,,hamlet,36.8447033,71.5237829,
10561845308,,hamlet,36.998834,73.452023,
10563675921,Pashkum,village,34.5116393,76.1942595,3419
10563676135,Hunderman Broq,hamlet,34.6161954,76.1499678,
10564858893,,hamlet,36.7461489,71.5682298,
10568943460,Saspul,village,34.2466108,77.1639659,
10569170413,,hamlet,36.7352988,71.570043,
10569170425,,hamlet,36.7345894,71.5669852,
10574302479,Lower Gathri,hamlet,32.2632784,76.3042075,
10577403854,Yourbaltak,village,34.5768604,76.1985141,2177
10577403855,Sharbat Gund,village,34.5664707,76.1782772,
10577403856,Yokma Akchamal,village,34.5595832,76.1611606,
10577403857,Mangbore,village,34.5605208,76.1546459,
10577403858,Grong,village,34.5539176,76.1613139,
10577403859,Farma,village,34.5521362,76.1631335,
10577403860,Rong,village,34.5543841,76.1685065,
10577403861,Chutumail,village,34.5573198,76.1896757,
10577403862,Tumail,village,34.5614798,76.203669,
10577403863,Apatee,village,34.5687785,76.2121536,
10577403864,Barchay,village,34.5753131,76.2280426,
10577403865,Yar Barchay,hamlet,34.5773894,76.2416706,
10577403866,Yarket,village,34.5559358,76.1813075,
10577403867,Doks,village,34.5573495,76.1855475,
10577403868,Galso,hamlet,34.5708033,76.1857835,
10577403869,Beyama,village,34.5768105,76.1898862,
10577403870,Phima,village,34.5739271,76.1978856,
10577403871,Thango,village,34.5736287,76.2117349,
10577403872,Lungpa,hamlet,34.5586071,76.2073044,
10577403873,Saryog,hamlet,34.565338,76.2094502,
10578915417,Malukal,village,33.3278756,72.7334923,
10578948958,Gangain Wala,village,33.3043772,72.7282856,
10578987476,Dhedhar,village,33.3518184,72.747924,
10578987514,Bhutral,village,33.3245392,72.7283331,
10579072582,Mahlu,village,33.5668473,72.7869285,
10580168734,Gongkha,hamlet,34.4776598,76.1120603,
10580168735,Huliyal,village,34.430457,75.7086848,
10580168736,Azru,hamlet,34.4087557,75.6472925,
10580168737,Mamayol,hamlet,34.4147542,75.6793704,
10580168738,Ulbaras,hamlet,34.4169631,75.725235,
10580168739,Baras,village,34.4247797,75.7436714,
10580194477,Sokotyal,village,34.4233212,75.768425,
10580194478,Yulboo,hamlet,34.4268894,75.7820549,
10580194479,Phala,hamlet,34.4297354,75.7767849,
10580194481,Tisboo,hamlet,34.4329959,75.7638108,
10580194482,Tisar,hamlet,34.4461782,75.7678793,
10580194483,Khandyal,hamlet,34.4409827,75.7558974,
10580194484,Goma Goshan,village,34.4365939,75.7504214,
10580194485,Lamar,village,34.4365939,75.7386797,
10580194486,Betopa,hamlet,34.434003,75.7334956,
10580194488,Gindyal,hamlet,34.434411,75.793924,
10580194489,Masjidgam,hamlet,34.4310979,75.7938725,
10580194490,Kashal,hamlet,34.4351047,75.8025758,
10580194492,Naingaur,hamlet,34.4353454,75.810764,
10580194493,Kurtiyal,hamlet,34.4253137,75.8069411,
10580194494,Gunyal,hamlet,34.4271667,75.8230198,
