area_km2,longitude,latitude,is_top200,avg_temp_c,avg_precip_mm,label
0.0152085037603,72.00395402877119,36.45481164834426,False,-4.58,0.64,0
0.0019175105357699,71.99873457646028,36.45347213090363,False,-4.58,0.64,0
0.00095821034426,71.99813789038947,36.45215626555891,False,-4.58,0.64,0
0.00154479113048,71.99746880354711,36.45255002448078,False,-4.58,0.64,0
0.00136028805338,71.99612275840198,36.453842366767525,False,-4.58,0.64,0
0.000491131318224,71.99519875926178,36.45367657643988,False,-4.58,0.64,0
0.00113098121475,71.99550823903664,36.45216602708011,False,-4.58,0.64,0
0.00126270055112,71.99382275491661,36.45181709131489,False,-4.58,0.64,0
0.00206092983056,71.99163415817381,36.44989487259335,False,-4.58,0.64,0
0.00535138937113,71.98615038877045,36.45597796014437,False,-4.58,0.64,0
0.00046034734385,71.99165540600193,36.458132018653615,False,-4.58,0.64,0
0.00317983048477,71.98837255609979,36.45771107350572,False,-4.58,0.64,0
0.000503606372347,71.98459732076283,36.45912526460084,False,-4.58,0.64,0
0.00127152448007,71.98663830460437,36.45996561829512,False,-4.58,0.64,0
0.00222802514675,71.98448497918692,36.46201099043951,False,-4.58,0.64,0
0.0019098071980899,71.98300414563514,36.46384498045774,False,-4.58,0.64,0
0.00146798928693,71.98239824581455,36.463907834022486,False,-4.58,0.64,0
0.000272465057937,71.98160173351545,36.4645750854905,False,-4.58,0.64,0
0.0002334631209419,71.981808241385,36.4655980693913,False,-4.58,0.64,0
0.000784515299923,71.98057206930562,36.46515194400026,False,-4.58,0.64,0
0.0006837357155539,71.9798769490839,36.46475868599314,False,-4.58,0.64,0
0.000378763637481,71.98106229234124,36.46848611854779,False,-4.58,0.64,0
0.00083182475017,71.97936470162024,36.46841634014996,False,-4.58,0.64,0
0.000295609028341,71.9770595019834,36.46880302805882,False,-4.58,0.64,0
0.0051178028567399,71.97697942115792,36.47123162743902,False,-4.58,0.64,0
0.00052433379569,71.97675783682962,36.47162957090126,False,-4.58,0.64,0
0.000487467253973,71.98046553677283,36.46165547403545,False,-4.58,0.64,0
0.00263855290584,71.98409590020229,36.46588275329859,False,-4.58,0.64,0
0.0011111396756,71.98314101661295,36.46619283640234,False,-4.58,0.64,0
0.000760719154781,71.96276801966235,36.47493044267633,False,-4.58,0.64,0
0.000203840452451,71.9620098316475,36.474987701885325,False,-4.58,0.64,0
0.0001393014319,71.96429460229227,36.474777253247005,False,-4.58,0.64,0
0.000542987554799,71.96355940427839,36.4748059724398,False,-4.58,0.64,0
0.000190885007406,71.97270027567293,36.46534093280392,False,-4.58,0.64,0
0.0137359248606,71.9079335044665,36.48056293717587,False,-4.58,0.64,0
0.0042063816688,71.92179826599582,36.48117075168128,False,-4.58,0.64,0
0.0006374006213589,71.92104481513638,36.476186873334726,False,-4.58,0.64,0
0.00282428577092,71.94165310479084,36.47443342860875,False,-4.58,0.64,0
0.00155217771437,71.93746103486876,36.47513571743053,False,-4.58,0.64,0
0.00066039544206,71.95164625090862,36.4729703806622,False,-4.58,0.64,0
0.000528267682275,71.95396713085987,36.47153414668304,False,-4.58,0.64,0
0.0009562528147699,71.87836800192241,36.47145423862418,False,-4.58,0.64,0
0.000807689005699,71.87834744503604,36.47111831803471,False,-4.58,0.64,0
0.000339685839803,71.87267117701744,36.47224878235532,False,-4.58,0.64,0
