source_row_number,source_polygon_id,lake_id,canonical_lake_id,processed_sample_id,latitude,longitude,reference_area_km2,elevation_m,distance_to_nearest_settlement_km,source_centroid_latitude,source_centroid_longitude,source_area_km2,geometry_sha256,source_geometry_valid,source_validation_warning,reconciliation_status,reconciliation_reason,eligible_for_processing
60,60,PKGL-00060,PKGL-00060,60,34.96456666,74.32756059,0.001519449,4163.0,10.065763139485387,34.964566661095745,74.32756059409625,0.00151944917231,54e75ffc86f7c0b2a623f4e0a7b91b5dc9f17fd1126dcc7b98851b823d80980f,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
61,61,PKGL-00061,PKGL-00061,61,35.00268236,74.29220132,0.007531323,4189.0,15.28754284949229,35.002682359535605,74.29220131585728,0.00753132252083,58769ab244c31b9dd36a77a754d741acbf4e1ddc56bda9c929390f9076c5067b,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
62,62,PKGL-00062,PKGL-00062,62,35.03218249,74.27956099,0.001324219,4443.0,18.45283514570992,35.03218249237977,74.27956098647661,0.0013242191840200002,66736eb50881abfa982a6c5a4625270dff236daf24dec4b8ae60efc49e66584b,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
63,63,PKGL-00063,PKGL-00063,63,35.03424086,74.27051762,0.006262633,4211.0,19.17493536808659,35.03424085926737,74.27051762539668,0.00626263324749,4369938b7f1d896b2f2a55622c67a36c0ad1d48ccdb8ac0dbdae7934c0f3900a,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
64,64,PKGL-00064,PKGL-00064,64,35.04384006,74.26216638,0.003331451,4313.0,19.566539759522115,35.04384006003615,74.26216638149837,0.0033314505907900004,dc41eaeedb243848dff8d11a23e16722b8b145fdbf55bdf68cf7e862341fe121,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
65,65,PKGL-00065,PKGL-00065,65,35.05153027,74.278914,0.001460655,4197.0,18.377209637307843,35.051530267045415,74.27891400071105,0.00146065537698,78d51137c7b551a2555ec1a0114e1ecf06e5e370f800b95cf14151152f565485,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
66,66,PKGL-00066,PKGL-00066,66,35.0532169,74.27883909,0.007277967,4188.0,18.19494067014197,35.05321690380181,74.27883908605487,0.0072779668173999995,e734ba19e545cebf133737df785c561b6ad0fa6f4d3ad62d6c05b5efacea5730,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
67,67,PKGL-00067,PKGL-00067,67,35.05912433,74.29684743,0.003130972,4481.0,17.280194866816313,35.059124331899326,74.29684742932447,0.00313097158024,3937fba8e6f01279977f065bd684727e0c6204a3cd18d305033f30d1e2ca6b20,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
68,68,PKGL-00068,PKGL-00068,68,35.06208345,74.26928218,0.002023044,3915.0,17.438858511730974,35.0620834501104,74.26928217717588,0.00202304358326,86afdc47b4197ae9410c93f5b6b8d6252cee191e932119b95fc1f239574da6f8,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
69,69,PKGL-00069,PKGL-00069,69,35.09670217,74.26995854,0.001066896,4302.0,13.741266746823047,35.096702166838156,74.26995854117966,0.00106689629586,007c48510b10fe617303ee7888a66d9bb715a4ac99e1d521b45db52e10febf5f,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
70,70,PKGL-00070,PKGL-00070,70,35.12268651,74.28735471,0.007291193,4543.0,10.506414812255787,35.12268650905298,74.28735470871851,0.00729119265507,8d84785c53572ab39a3279c73b459cd882a69ff6882c2428e8319ae97dd050fd,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
71,71,PKGL-00071,PKGL-00071,71,35.1972932,74.3763953,0.079399207,4642.0,5.455672828113641,35.19729320583551,74.37639529183795,0.079399206666,cd7b348a2073a718ffb4bb2cbcb8f08d350584552780a04e807380d39954e116,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
72,72,PKGL-00072,PKGL-00072,72,35.0128905,74.37392754,0.003027491,3864.0,11.00082041969732,35.012890498417406,74.37392753591496,0.00302749105177,44b74ad928879b347d96951fe678b06986ac8370e92ee69d2c47c264516ad6a6,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
73,73,PKGL-00073,PKGL-00073,73,34.96838023,74.37697665,0.005580415,3404.0,7.4429331760818735,34.968380226106234,74.37697665362144,0.00558041530801,27ced8c35917abb4dc066d40592cd119d42b98edd1b3174f6b297169331d8d3b,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
74,74,PKGL-00074,PKGL-00074,74,34.89789041,74.34220828,0.009904528,3967.0,6.043516545222543,34.89789041357364,74.34220828189197,0.009904528114610001,7999f8e9bd654cf96cc22b78e2c7047bed8e55ed948a0cfadc6efe5b80e3d982,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
75,75,PKGL-00075,PKGL-00075,75,34.90302733,74.36179248,0.008394886,4135.0,4.73943672778728,34.903027331766914,74.36179248414182,0.008394886317439999,825f2f440d31aca57b9dfcb2a016dde6a71e07e85ca8f289d616b132e5284f6f,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
76,76,PKGL-00076,PKGL-00076,76,34.86712201,74.30747407,0.006073095,4017.0,5.388776243811909,34.867122007801626,74.30747406805787,0.00607309509791,404b7332a0526a8337069db0bbf98f66176b051763f5bd23eaacfcd6666c45b3,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
77,77,PKGL-00077,PKGL-00077,77,34.86295733,74.27980466,0.00259134,4213.0,7.6029722668194335,34.86295733152245,74.27980466204767,0.00259133990396,37c52e4cf6714116fc460750b003bd6efdf7682314d11eb73752cc74b3f52a84,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
78,78,PKGL-00078,PKGL-00078,78,34.86987802,74.26098517,0.000808335,4168.0,5.89222300513656,34.86987802014867,74.26098517049601,0.000808335128508,33c70438cfa46c614445c8755a92639dff57edb50995d6ff9d4db706456cf281,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
79,79,PKGL-00079,PKGL-00079,79,34.87704871,74.44343641,0.021818263,3858.0,4.367808718293793,34.87704870374851,74.44343641098463,0.021818262733,9d087aef0c57b23257cf3ce4679dbf870533d9fd078df5be4dd91195d1d4ab96,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
80,80,PKGL-00080,PKGL-00080,80,34.88010748,74.44832788,0.016662246,3694.0,4.417588745588661,34.88010748068489,74.44832787745479,0.0166622458295,f156088235d9d98925bb4447afdd6254b352b573db99c7b9b961951ed8367d73,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
81,81,PKGL-00081,PKGL-00081,81,34.8742305,74.46815361,0.001848374,3649.0,6.222729085879751,34.8742305001723,74.46815360671064,0.0018483742354399998,5c3088419f84e6064a82930d3610b7b927db42a010e6abc1c74bd0a7ba1bc039,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
82,82,PKGL-00082,PKGL-00082,82,34.87335603,74.46835404,0.004240915,3649.0,6.295881048904913,34.873356028629026,74.46835404276133,0.00424091458241,cc4d5fc402f07832884366dea40bbde4c21a94757c65cbe493f1b8da35708126,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
83,83,PKGL-00083,PKGL-00083,83,34.91927913,74.5216406,0.754965753,4045.0,6.140383090308157,34.91927909039631,74.52164076728832,0.75496575321,1693808c623ffcef87f9be88a549a273bc516d61212d11c81efc677774142754,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
84,84,PKGL-00084,PKGL-00084,84,34.91412366,74.52854645,0.005635789,4060.0,6.989340819789172,34.91412365945271,74.52854645322871,0.00563578911059,d6de26ce81c4fae9110b08fa8ffd63699470d940f63fcdf1c9b9edc7fe8778d7,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
