sample_id,area,longitude,latitude,is_top200,temperature,rainfall,label,elevation,distance_to_nearest_settlement_km,annual_area_change_km2_per_year,growth_data_available,label_source,matched_event_id,matched_event_name,match_distance_km,matched_reference_row,label_method,label_provenance_status,geographic_group_025deg
8597,0.005255803,75.33487741,35.19864934,0,-2.54,1.23,0,4642,19.07376431481397,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,52.220779990427495,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8598,0.017371429,75.33653191,35.20127605,0,-2.54,1.23,0,4651,18.7806484397606,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,51.919070223286404,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8599,0.030943298,75.33425992,35.20655701,0,-2.54,1.23,0,4590,18.195250405069533,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,51.350272584397665,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8600,0.002671935,75.3335544,35.20921623,0,-2.54,1.23,0,4597,17.900646304002642,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,51.061153770424745,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8601,0.015281894,75.33566478,35.2125741,0,-2.54,1.23,0,4587,17.524801681252512,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,50.67488934879205,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8602,0.000362669,75.3559839,35.20953532,0,-2.54,1.23,0,4843,17.68455493597881,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,50.905294537443844,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8603,0.002622092,75.34716547,35.22027305,0,-2.54,1.23,0,4638,16.692906022058168,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,49.75356096259885,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8604,0.032405416,75.34600096,35.22361743,0,-2.54,1.23,0,4595,16.316051852869982,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,49.389215118808195,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8605,0.002159467,75.37183452,35.23047084,0,-2.54,1.23,0,4766,15.178002187366715,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,48.54657359361114,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8606,0.001231732,75.36399771,35.23485834,0,-2.54,1.23,0,4866,15.24220652640938,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,48.07338553570391,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8607,0.004276095,75.37564721,35.24045966,0,-2.54,1.23,0,4631,14.307926765208776,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,47.435618909162265,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8608,0.002590591,75.38277635,35.24476325,0,-2.54,1.23,0,4631,13.509030541340898,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,46.95967789055421,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8609,0.011039586,75.3503432,35.24249306,0,-2.54,1.23,0,4795,14.24774713888892,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,47.276255357357336,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8610,0.017348407,75.29603523,35.25541549,0,1.52,1.06,0,4588,13.294941794372074,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,46.376552358440286,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8611,0.000812123,75.28356787,35.25177713,0,1.52,1.06,0,4777,14.034507445477749,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,46.968360881171265,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8612,0.016697804,75.28386589,35.24960109,0,-2.4,1.63,0,4808,14.252553447131096,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,47.200863718135395,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8613,0.006336284,75.25420037,35.24267281,0,-2.4,1.63,0,4398,16.052155526745302,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,48.45731061050556,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8614,0.000497907,75.28905232,35.24689528,0,-2.4,1.63,0,4672,14.386238968898487,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,47.41371411100947,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8615,0.001568267,75.29238431,35.26477939,0,1.52,1.06,0,4800,12.403497004776517,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,45.406901421588564,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8616,0.001447072,75.29024764,35.26417855,0,1.52,1.06,0,4806,12.531161674336412,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,45.50612935628698,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8617,0.011517126,75.28935462,35.2639051,0,1.52,1.06,0,4807,12.587456593317471,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,45.550249872715945,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8618,0.000943487,75.28675642,35.26393792,0,1.52,1.06,0,4802,12.667217860797088,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,45.588917556143684,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8619,0.003295395,75.28436745,35.264393,0,1.52,1.06,0,4836,12.700189888657206,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,45.57919909063111,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8620,0.01300294,75.28129288,35.26545783,0,1.52,1.06,0,4832,12.699343539410684,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,45.5161211028539,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8621,0.028730872,75.24787775,35.18882271,0,-2.4,1.63,0,4644,20.1284852163208,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,48.12216118289789,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8622,0.013036822,75.25147277,35.1925357,0,-2.4,1.63,0,4614,20.620856173553594,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,48.407798712219154,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_301
8623,0.005669716,75.24363391,35.19192705,0,-2.4,1.63,0,4728,19.978753193131872,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,47.70345041956679,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8624,0.006171338,75.24227665,35.19655876,0,-2.4,1.63,0,4750,20.15389278319457,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,47.53380708279621,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8625,0.011660111,75.24671398,35.19817352,0,-2.4,1.63,0,4703,20.58935809415279,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,47.92161605473048,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8626,0.010536185,75.2315561,35.19379014,0,-2.4,1.63,0,4738,19.173673541415702,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,46.588853174035165,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8627,0.017437184,75.23181211,35.19058365,0,-2.4,1.63,0,4702,18.99426145648756,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,46.646672702477915,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8628,0.037246618,75.24856777,35.20269029,0,-2.4,1.63,0,4697,20.285158492392423,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,48.05205072701171,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8629,0.012897427,75.23023073,35.20368396,0,-2.4,1.63,0,4728,19.718967891163068,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,46.37862565819252,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8630,0.008362933,75.18838277,35.2135648,0,-2.4,1.63,0,4623,17.64190057387695,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,42.508706482852425,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8631,0.001734034,75.17946481,35.21462508,0,-2.4,1.63,0,4705,17.195600751995478,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,41.69190086304537,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8632,0.001043287,75.19718079,35.2144544,0,-2.4,1.63,0,4580,18.26175964759663,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,43.303981394164076,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8633,0.001249441,75.20692142,35.21815453,0,-2.4,1.63,0,4377,19.17612444369318,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,44.17270245608124,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8634,0.011718997,75.21796797,35.21212543,0,-2.4,1.63,0,4672,19.45051929222461,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,45.2071087381543,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8635,0.013036428,75.22146037,35.21302686,0,-2.4,1.63,0,4697,19.75532379995877,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,45.5196976690352,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8636,0.03382483,75.22539009,35.21251968,0,-2.4,1.63,0,4711,19.989775570891496,0.00078,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,45.8798384709752,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8637,0.013710407,75.22648822,35.21925741,0,-2.4,1.63,0,4684,19.55740010243009,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,45.94873582947519,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8638,0.003085805,75.15332341,35.22045104,0,-2.4,1.63,0,4605,16.312376925762283,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.28691719643768,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8639,0.000942541,75.16157577,35.22876387,0,-2.4,1.63,0,4660,17.494789170415487,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,40.01684948952016,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8640,0.010330478,75.16296372,35.22794069,0,-2.4,1.63,0,4659,17.486714282356754,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,40.1443147768051,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8641,0.002040213,75.18587712,35.22658799,0,-2.4,1.63,0,4517,18.592346031078662,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,42.232255331424206,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8642,0.00090278,75.18244663,35.22527248,0,-2.4,1.63,0,4613,18.28344058376426,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,41.922683615775384,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8643,0.002526749,75.13761329,35.25882535,0,1.52,1.06,0,4635,19.4033014502309,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,37.94381916182984,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8644,0.001218299,75.13356368,35.24213543,0,-2.4,1.63,0,4657,17.61683879148942,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,37.47905870211198,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,140_300
8645,0.004271962,75.13394235,35.36826112,0,1.52,1.06,0,4740,12.158849970984956,-0.00015,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.95076045128319,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8646,0.001171038,75.14153081,35.37499755,0,1.52,1.06,0,4327,12.673683835716076,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,38.94701241467619,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8647,0.001046148,75.14252182,35.37343145,0,1.52,1.06,0,4330,12.79378586813587,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.043026156069466,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8648,0.002452684,75.19779353,35.34712193,0,1.52,1.06,0,4667,12.895729622695068,-0.0004199999999999,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.175633530169364,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8649,0.007847515,75.19670772,35.34539579,0,1.52,1.06,0,4611,13.03160484604967,-0.0004199999999999,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.39085255437442,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8650,0.002550972,75.19552088,35.34513093,0,1.52,1.06,0,4600,13.14304961459428,-0.0004199999999999,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.462614979344224,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8651,0.017590133,75.23675035,35.37316383,0,1.52,1.06,0,4806,9.110239549363568,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.1316747854277,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8652,0.01613147,75.27451293,35.36722554,0,1.52,1.06,0,4781,5.689901086919033,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,34.666132187225486,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8653,0.022839012,75.40295685,35.35079893,0,-0.23,0.97,0,4542,6.3436165468133145,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.26618729870148,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8654,0.045867243,75.38366384,35.36733742,0,-0.23,0.97,0,4533,4.228393006773423,0.00105,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,33.36249508495396,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8655,0.00780075,75.19551004,35.38346886,0,1.52,1.06,0,4727,12.92741400272931,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.644824131529994,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8656,0.000740368,75.1971069,35.38285581,0,1.52,1.06,0,4700,12.775940755111092,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.638194800914036,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8657,0.004849588,75.20214857,35.38451406,0,1.52,1.06,0,4706,12.344074074591948,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.26573844089526,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8658,0.001352129,75.20362285,35.38131935,0,1.52,1.06,0,4665,12.170491919228525,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.52262466509845,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8659,0.001280806,75.25430387,35.38875866,0,1.52,1.06,0,4378,7.790943995536981,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,32.95060135409303,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8660,0.00284724,75.25347482,35.38590404,0,1.52,1.06,0,4383,7.786176565277874,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,33.27408187083367,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8661,0.057102988,75.27982618,35.40363274,0,1.52,1.06,0,4535,6.391871271387225,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,30.653131912772004,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_301
8662,0.00353397,75.04919708,35.42586518,0,1.52,1.06,0,4787,5.349064729854513,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.710155456544335,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8663,0.000258396,75.04213919,35.42523541,0,1.52,1.06,0,4683,4.826507697149082,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.1506892654513,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8664,0.000291237,75.04236894,35.42470832,0,1.52,1.06,0,4685,4.80099971107084,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.132953141788164,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8665,0.002525768,75.18124378,35.33820822,0,1.52,1.06,0,4858,14.579900919327294,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,40.71246240752327,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8666,0.004349912,75.16048762,35.28669331,0,1.52,1.06,0,4726,18.52151740562336,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,40.36073364579205,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,141_300
8667,0.051468052,74.69562191,34.85901857,0,-2.4,1.63,0,4027,12.024253120956535,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,41.449013826279405,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
8668,0.005275779,74.73363952,34.85814305,0,-2.4,1.63,0,4199,13.305780163736818,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,41.489807063575434,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_298
8669,0.008503589,74.76836354,34.84460396,0,-2.4,1.63,0,4006,13.573676336611948,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,43.18591638268975,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8670,0.001312148,74.76049889,34.84349517,0,-2.4,1.63,0,3977,13.060095287292604,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,43.24413497275536,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8671,0.005235644,74.81542454,34.85093011,0,-2.4,1.63,0,4003,13.838951321649208,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,43.127211686847595,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8672,0.011456674,74.81271299,34.85097568,0,-2.4,1.63,0,4011,13.925667412281024,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,43.074032153963884,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8673,0.00561087,74.82984017,34.8267425,0,-2.4,1.63,0,4139,15.603348313959147,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,46.02413292996027,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8674,0.061397395,74.84781362,34.807801,0,-2.4,1.63,0,4235,14.40024991888334,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,48.4415909466366,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8675,0.000668217,74.84970488,34.81017934,0,-2.4,1.63,0,4244,14.52051695280042,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,48.22668744281696,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8676,0.012150453,74.85025633,34.80949159,0,-2.4,1.63,0,4240,14.430850187048712,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,48.312906904615154,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8677,0.001438925,74.85519353,34.80922626,0,-2.4,1.63,0,4184,14.094079676806489,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,48.45254760749025,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8678,0.001990616,74.83613008,34.80010066,0,-2.4,1.63,0,4194,14.1084237736991,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,49.03448847684894,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8679,0.000258947,74.83559966,34.8004319,0,-2.4,1.63,0,4196,14.090472361288066,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,48.988307738681684,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8680,0.011970789,75.19845758,34.69211197,0,2.99,2.06,0,4333,15.49474512947831,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,74.03338853769314,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,138_300
8681,0.007005711,75.19456807,34.69252196,0,2.99,2.06,0,4312,15.214854178973548,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,73.78819906279043,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,138_300
8682,0.0040198,75.19494015,34.69164013,0,2.99,2.06,0,4313,15.309382996658876,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,73.88756215634521,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,138_300
8683,0.007067837,75.23855202,34.72034772,0,2.99,2.06,0,4366,16.53440995196769,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,73.80286260521564,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,138_300
8684,0.025968263,75.1894798,34.71249249,0,2.99,2.06,0,4322,13.339591073927126,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,71.72227005818321,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,138_300
8685,0.005824948,75.04310301,34.71544724,0,2.99,2.06,0,3996,7.320311156610773,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,64.3723974691635,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,138_300
8686,0.003263749,75.02914133,34.72664692,0,2.99,2.06,0,4094,6.213060393582097,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,62.68732940398285,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,138_300
8687,0.019172486,75.0279277,34.72382557,0,2.99,2.06,0,4117,6.060871361020127,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,62.91833655812164,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,138_300
8688,0.00231934,75.14081175,34.70210319,0,2.99,2.06,0,4096,11.408295823667338,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,70.13382086548425,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,138_300
8689,0.002618139,75.12844177,34.68974861,0,2.99,2.06,0,4236,12.108694767256836,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,70.68832799112751,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,138_300
8690,0.006303249,75.12834707,34.68861167,0,2.99,2.06,0,4235,12.063469378326053,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,70.79129421923311,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,138_300
8691,0.031057274,74.98108243,34.81035397,0,-2.4,1.63,0,4175,9.24088489065242,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,52.414184593395284,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8692,0.015877676,74.97702833,34.8094071,0,-2.4,1.63,0,4234,9.579508100827558,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,52.34244277003792,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8693,0.001160394,74.95896833,34.80754082,0,-2.4,1.63,0,4071,9.9856476913189,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,51.81880885218942,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8694,0.007728743,75.02120724,34.84351079,0,-2.4,1.63,0,3940,7.864711943413724,-9.333333333333416e-07,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,51.018932797113024,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_300
8695,0.01295342,75.0055415,34.84432827,0,-2.4,1.63,0,4022,8.956609986224217,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,50.19071741632137,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_300
8696,0.001070196,74.88133665,34.816825,0,-2.4,1.63,0,4172,13.252551721341792,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,48.30075611085622,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8697,0.086086988,74.8065448,34.86159966,0,-2.4,1.63,0,3905,13.07965986659305,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,41.81042793371427,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8698,0.010056933,74.91025538,34.9222189,0,-2.4,1.63,0,4039,6.161073207017582,-0.00018,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,38.41777854737969,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
8699,0.03338637,74.91401491,34.9185246,0,-2.4,1.63,0,4200,6.695069284348813,0.0,1,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,38.93802315821411,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,139_299
